city,state,zone,latitude,longitude,population_million,industrialization,year,month,month_name,season,aqi,aqi_category,pm25_ug_m3,pm10_ug_m3,no2_ug_m3,so2_ug_m3,co_mg_m3,o3_ug_m3,nh3_ug_m3,temperature_celsius,humidity_pct,wind_speed_kmh,rainfall_mm,visibility_km,respiratory_admissions_per_100k,asthma_er_visits_per_100k,copd_cases_per_100k,cardiovascular_events_per_100k,premature_deaths_pollution,child_respiratory_infections_per_100k
Delhi,Delhi,North,28.6139,77.209,21.0,High,2024,7,July,Monsoon,117,Moderate,52.1,68.1,34.7,21.8,1.19,16.0,8.3,27.1,77.6,5.4,25.2,12.9,26.6,7.4,6.7,12.3,1.47,31.6
Delhi,Delhi,North,28.6139,77.209,21.0,High,2024,8,August,Monsoon,145,Moderate,59.4,104.3,26.1,9.5,1.63,26.6,10.3,30.6,79.8,3.5,87.4,13.3,34.4,14.4,8.3,11.5,1.9,31.1
Delhi,Delhi,North,28.6139,77.209,21.0,High,2024,9,September,Monsoon,137,Moderate,55.7,122.6,39.6,20.1,1.43,20.7,11.1,24.1,83.5,2.0,25.6,11.7,41.1,16.5,10.4,14.3,2.6,44.3
Delhi,Delhi,North,28.6139,77.209,21.0,High,2024,10,October,Post-Monsoon,256,Poor,102.9,257.9,52.7,29.9,3.51,33.9,17.5,17.6,60.0,9.9,1.6,7.1,46.4,8.7,8.7,14.5,2.28,39.0
Delhi,Delhi,North,28.6139,77.209,21.0,High,2024,11,November,Post-Monsoon,336,Very Poor,177.2,299.1,57.9,15.6,3.15,27.2,29.9,24.1,51.6,3.7,9.0,3.5,86.1,24.5,16.2,18.4,5.72,89.2
Delhi,Delhi,North,28.6139,77.209,21.0,High,2024,12,December,Winter,259,Poor,132.0,302.8,80.9,16.7,2.54,17.4,22.3,5.9,55.5,2.5,9.1,9.5,55.3,21.3,15.1,13.0,1.69,57.1
Delhi,Delhi,North,28.6139,77.209,21.0,High,2025,1,January,Winter,318,Very Poor,126.6,323.6,63.8,23.6,1.68,34.5,17.2,9.7,45.8,10.2,7.0,7.3,64.5,23.0,18.5,16.5,5.57,52.8
Delhi,Delhi,North,28.6139,77.209,21.0,High,2025,2,February,Winter,359,Very Poor,143.0,260.5,60.8,34.1,2.8,41.0,30.1,9.3,45.0,3.6,3.3,0.8,85.9,38.6,13.4,15.7,5.92,95.2
Delhi,Delhi,North,28.6139,77.209,21.0,High,2025,3,March,Summer,256,Poor,125.4,230.0,65.2,19.7,1.78,31.5,28.1,20.8,72.5,6.2,33.1,5.6,53.6,22.6,10.7,13.4,2.55,60.6
Delhi,Delhi,North,28.6139,77.209,21.0,High,2025,4,April,Summer,197,Moderate,91.5,140.7,55.3,19.9,1.23,40.9,13.3,31.1,59.7,2.4,4.1,3.1,32.6,10.3,10.0,9.0,2.04,27.4
Delhi,Delhi,North,28.6139,77.209,21.0,High,2025,5,May,Summer,220,Poor,109.3,197.4,74.2,17.2,1.52,37.1,15.1,28.9,62.5,10.7,4.1,8.3,51.4,14.2,14.5,8.9,4.02,64.2
Delhi,Delhi,North,28.6139,77.209,21.0,High,2025,6,June,Monsoon,222,Poor,90.7,190.0,58.4,26.1,1.44,44.7,12.6,26.0,49.0,5.8,176.4,11.1,41.0,9.7,7.4,10.0,1.95,38.4
Delhi,Delhi,North,28.6139,77.209,21.0,High,2025,7,July,Monsoon,122,Moderate,55.6,153.0,32.1,7.8,0.99,41.1,9.4,30.6,81.4,10.6,132.4,7.1,30.9,8.5,5.3,10.4,1.9,30.8
Delhi,Delhi,North,28.6139,77.209,21.0,High,2025,8,August,Monsoon,139,Moderate,80.1,154.5,26.8,20.3,0.71,28.3,12.1,25.2,95.1,1.8,43.4,9.5,26.7,13.7,8.5,9.4,1.41,23.4
Delhi,Delhi,North,28.6139,77.209,21.0,High,2025,9,September,Monsoon,147,Moderate,55.3,124.7,29.3,16.8,0.78,26.0,18.2,25.8,92.0,9.4,41.2,9.5,29.5,12.8,9.6,11.7,2.2,23.4
Delhi,Delhi,North,28.6139,77.209,21.0,High,2025,10,October,Post-Monsoon,267,Poor,146.0,320.2,68.9,23.9,1.66,18.1,27.4,20.6,65.7,5.1,4.7,3.8,56.0,21.8,14.7,16.0,2.66,52.3
Delhi,Delhi,North,28.6139,77.209,21.0,High,2025,11,November,Post-Monsoon,300,Poor,145.5,241.3,57.5,26.4,2.41,48.4,29.7,20.7,62.1,3.0,31.4,8.3,72.0,25.3,18.7,16.1,1.8,45.4
Delhi,Delhi,North,28.6139,77.209,21.0,High,2025,12,December,Winter,413,Severe,192.3,431.0,101.1,27.9,4.76,16.6,26.6,12.1,51.3,5.9,0.8,4.2,96.7,24.0,21.2,18.5,6.94,100.0
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2015,1,January,Winter,246,Poor,150.7,243.2,76.4,27.7,3.72,36.9,19.7,20.1,46.9,14.9,4.6,8.5,49.5,13.3,12.7,11.0,2.89,42.5
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2015,2,February,Winter,251,Poor,128.9,298.4,40.2,9.9,1.91,33.9,12.7,10.4,46.3,3.0,0.8,8.2,51.6,16.8,12.9,11.8,3.7,47.5
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2015,3,March,Summer,123,Moderate,38.2,65.3,18.2,9.1,1.9,42.6,10.1,29.2,49.9,4.9,11.4,12.4,32.9,9.7,11.1,10.7,2.09,28.2
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2015,4,April,Summer,119,Moderate,52.4,152.1,32.9,11.0,1.34,47.5,6.8,28.2,40.6,3.8,3.8,10.0,24.6,11.9,2.2,9.2,1.67,22.1
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2015,5,May,Summer,102,Moderate,40.7,114.5,27.6,11.5,0.84,30.5,1.0,37.4,60.3,5.4,3.9,11.9,26.6,9.8,10.3,7.3,1.7,36.0
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2015,6,June,Monsoon,143,Moderate,49.8,105.4,44.7,20.8,0.98,48.6,12.0,28.2,44.2,7.4,0.6,7.3,28.0,8.0,6.8,13.6,1.0,16.0
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2015,7,July,Monsoon,65,Satisfactory,30.3,40.6,12.2,12.6,0.54,29.1,5.8,26.4,91.4,2.0,340.3,12.9,22.3,3.6,1.1,6.8,1.48,17.1
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2015,8,August,Monsoon,100,Satisfactory,48.5,104.6,23.0,2.5,1.14,25.4,5.3,29.7,93.5,8.0,198.2,11.5,25.0,12.3,6.7,12.3,0.91,27.0
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2015,9,September,Monsoon,69,Satisfactory,27.4,88.0,9.1,9.3,0.45,29.6,3.4,27.2,86.7,1.7,58.9,12.7,23.5,8.9,4.7,7.2,1.18,29.1
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2015,10,October,Post-Monsoon,119,Moderate,62.4,134.9,17.7,22.1,1.36,59.9,14.0,27.7,65.3,2.6,19.5,8.8,31.4,10.6,8.6,12.4,1.82,29.6
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2015,11,November,Post-Monsoon,229,Poor,93.6,177.7,57.3,17.1,2.78,5.0,24.1,23.3,50.8,1.8,2.5,6.2,60.5,22.6,16.2,14.7,2.22,62.1
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2015,12,December,Winter,192,Moderate,79.6,197.3,40.0,14.4,2.7,28.9,18.6,13.2,31.2,6.4,9.5,11.1,38.6,20.0,6.7,8.7,3.12,28.8
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2016,1,January,Winter,228,Poor,119.1,172.3,73.7,14.5,2.1,25.6,18.8,18.3,53.4,7.1,2.4,7.1,60.4,12.4,12.9,14.6,2.25,57.9
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2016,2,February,Winter,183,Moderate,66.3,145.1,48.1,19.4,2.78,11.3,13.9,8.8,61.0,2.7,0.6,14.5,49.0,19.1,11.1,9.5,2.86,59.2
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2016,3,March,Summer,161,Moderate,80.4,142.3,38.1,11.9,2.03,50.0,14.0,28.0,36.7,1.4,3.5,14.5,41.0,9.4,11.1,12.1,1.33,33.2
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2016,4,April,Summer,163,Moderate,76.0,155.1,43.4,8.0,2.44,24.7,6.0,35.5,42.5,3.4,26.8,14.9,40.0,13.4,12.0,13.9,2.46,42.2
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2016,5,May,Summer,97,Satisfactory,49.3,90.2,27.3,5.2,0.48,48.4,9.0,35.8,48.7,5.8,6.6,12.8,30.1,3.7,4.2,13.1,2.24,20.5
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2016,6,June,Monsoon,121,Moderate,71.1,104.4,26.8,21.5,0.98,21.6,10.1,37.4,68.3,3.9,14.6,12.1,29.0,5.0,6.3,9.6,1.66,17.2
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2016,7,July,Monsoon,103,Moderate,43.1,109.3,27.5,9.0,1.72,47.4,9.3,29.9,82.4,5.7,254.6,10.5,25.2,6.0,5.5,12.5,0.76,27.9
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2016,8,August,Monsoon,84,Satisfactory,38.9,108.5,32.6,8.6,0.97,28.3,6.3,30.8,73.0,5.9,90.4,17.7,35.6,8.1,8.2,9.7,0.79,27.3
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2016,9,September,Monsoon,69,Satisfactory,29.9,73.2,6.6,1.5,1.39,60.5,9.6,30.0,84.6,5.0,50.4,15.8,15.8,6.0,1.3,10.3,1.5,14.2
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2016,10,October,Post-Monsoon,136,Moderate,83.5,141.0,39.7,19.3,1.73,39.3,7.6,22.9,41.4,5.3,33.1,12.5,29.1,10.5,3.3,11.1,2.03,30.3
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2016,11,November,Post-Monsoon,208,Poor,99.2,224.2,33.1,5.9,1.99,34.9,12.9,23.0,56.7,5.3,0.7,7.2,45.6,10.0,9.2,12.5,2.5,28.7
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2016,12,December,Winter,212,Poor,99.0,178.3,35.3,24.0,1.15,62.8,22.9,11.0,53.2,3.0,0.6,5.0,57.2,22.4,15.6,12.1,2.69,53.7
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2017,1,January,Winter,164,Moderate,86.1,176.3,41.3,11.8,1.65,11.4,15.2,13.7,25.7,8.3,5.2,10.0,45.1,9.5,12.3,8.3,3.03,35.4
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2017,2,February,Winter,226,Poor,123.7,277.2,42.9,28.6,1.69,49.6,24.5,11.2,52.5,6.8,3.5,9.7,42.5,15.7,6.1,11.6,2.76,52.1
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2017,3,March,Summer,131,Moderate,29.7,35.1,41.1,17.5,0.9,59.3,17.0,28.8,55.9,6.6,42.9,10.2,35.3,13.6,5.1,13.9,1.96,34.6
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2017,4,April,Summer,137,Moderate,61.2,92.8,40.6,12.8,1.44,69.4,13.7,33.0,66.7,2.3,21.9,12.5,26.6,10.0,7.6,6.2,1.42,19.8
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2017,5,May,Summer,123,Moderate,50.6,113.0,23.2,19.9,0.52,17.5,14.1,37.6,59.7,6.6,5.8,11.4,23.6,9.2,4.8,9.3,2.13,23.7
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2017,6,June,Monsoon,137,Moderate,48.1,110.0,22.0,8.5,2.06,12.0,10.2,36.4,59.9,7.5,175.1,9.8,33.1,16.4,6.8,6.5,1.47,33.2
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2017,7,July,Monsoon,87,Satisfactory,27.4,41.3,18.4,7.7,0.83,39.5,2.0,30.7,73.9,6.8,306.3,8.9,36.6,18.8,8.1,6.5,0.55,20.1
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2017,8,August,Monsoon,62,Satisfactory,29.3,55.7,17.8,1.0,0.81,29.5,1.0,30.7,97.5,6.2,109.9,12.7,25.6,10.1,3.5,11.5,1.25,20.4
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2017,9,September,Monsoon,81,Satisfactory,40.4,70.3,24.7,2.8,1.26,27.0,7.5,30.0,75.1,3.0,25.2,14.6,29.6,12.7,5.9,11.2,1.29,17.0
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2017,10,October,Post-Monsoon,165,Moderate,84.1,166.1,27.1,9.9,1.51,60.7,9.3,25.2,58.4,3.8,39.4,9.4,38.4,15.7,3.8,11.8,1.86,35.4
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2017,11,November,Post-Monsoon,191,Moderate,95.2,241.2,54.9,24.5,2.58,33.0,18.9,24.5,41.7,5.4,4.2,6.7,57.6,27.2,14.7,8.1,2.12,56.7
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2017,12,December,Winter,266,Poor,142.0,319.7,70.0,35.5,2.75,36.1,18.0,19.4,28.7,1.7,1.7,6.4,51.2,16.4,14.5,12.9,4.41,59.2
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2018,1,January,Winter,188,Moderate,116.0,238.7,50.6,15.3,1.94,19.7,21.7,17.9,40.0,8.1,2.2,10.7,32.0,9.2,8.2,13.4,3.87,21.5
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2018,2,February,Winter,183,Moderate,93.5,179.8,41.3,12.0,1.63,5.0,18.8,18.7,47.4,4.2,6.1,9.5,52.1,16.1,9.9,13.6,2.97,52.8
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2018,3,March,Summer,163,Moderate,88.1,161.4,26.6,12.2,2.14,33.8,19.1,25.3,43.4,17.0,7.7,11.3,31.3,10.7,4.3,9.8,2.88,28.4
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2018,4,April,Summer,119,Moderate,61.8,136.4,26.2,8.8,1.11,47.1,6.7,33.8,77.1,5.2,15.9,11.4,31.5,8.2,4.2,11.8,2.54,40.3
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2018,5,May,Summer,109,Moderate,49.1,87.2,25.1,16.5,0.62,58.3,16.6,31.4,33.5,5.4,5.0,11.5,27.7,11.4,8.0,10.3,0.88,13.7
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2018,6,June,Monsoon,130,Moderate,74.4,163.5,24.7,12.3,2.04,31.4,17.0,39.3,70.8,5.5,28.1,9.1,29.2,13.5,7.0,13.4,0.5,30.4
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2018,7,July,Monsoon,63,Satisfactory,17.1,10.0,16.5,1.0,0.64,33.9,5.3,31.8,67.2,5.8,107.4,11.4,26.2,11.8,2.8,8.0,1.4,28.1
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2018,8,August,Monsoon,67,Satisfactory,32.9,68.0,6.8,9.3,0.68,34.1,9.4,28.8,68.7,9.2,8.8,12.6,23.2,10.7,5.0,7.2,1.13,27.4
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2018,9,September,Monsoon,78,Satisfactory,47.4,101.5,19.9,5.4,0.62,26.4,7.5,27.9,82.1,11.8,86.9,10.1,27.0,10.0,6.1,10.2,0.8,31.3
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2018,10,October,Post-Monsoon,117,Moderate,61.2,152.0,25.2,4.1,1.28,40.1,6.1,26.7,74.1,2.4,15.3,12.0,31.7,16.9,6.7,10.5,1.38,36.9
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2018,11,November,Post-Monsoon,186,Moderate,83.3,149.1,53.6,14.3,1.61,19.3,16.9,28.5,69.7,3.0,1.5,7.9,48.8,13.0,9.0,15.2,3.09,41.7
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2018,12,December,Winter,175,Moderate,77.8,137.3,23.8,25.8,0.88,69.9,17.7,14.7,54.2,5.9,15.1,6.9,46.4,16.5,10.7,12.0,2.85,29.0
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2019,1,January,Winter,207,Poor,113.4,244.2,47.2,18.1,2.01,44.7,8.0,14.9,42.0,6.2,3.1,8.1,54.1,21.3,5.0,12.4,2.33,52.7
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2019,2,February,Winter,196,Moderate,85.6,175.6,47.5,14.5,1.83,33.2,23.6,13.6,40.9,3.5,1.1,11.0,38.3,7.7,10.8,10.6,2.33,38.7
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2019,3,March,Summer,108,Moderate,50.8,119.8,12.9,13.7,0.2,46.0,10.1,19.6,48.4,4.6,27.9,11.5,30.7,9.8,5.9,10.8,2.07,16.0
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2019,4,April,Summer,141,Moderate,47.2,109.3,21.8,14.9,2.16,20.0,12.7,31.1,72.0,5.0,6.9,8.0,23.4,7.2,3.7,11.9,2.19,26.6
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2019,5,May,Summer,100,Satisfactory,47.6,103.7,27.5,9.2,0.34,36.6,1.3,34.9,54.3,4.3,59.0,12.2,30.6,9.2,6.5,7.8,1.24,19.9
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2019,6,June,Monsoon,129,Moderate,78.3,126.1,22.5,18.4,0.92,14.3,16.7,30.9,60.2,11.2,163.6,9.9,35.8,16.9,10.5,10.7,1.61,42.6
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2019,7,July,Monsoon,94,Satisfactory,47.9,77.2,21.9,5.0,1.18,5.0,9.7,26.1,81.2,1.6,1.6,12.6,25.4,7.3,8.3,10.6,0.82,27.4
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2019,8,August,Monsoon,73,Satisfactory,42.6,116.8,14.3,1.0,1.41,27.6,3.8,29.3,84.5,2.5,95.4,11.9,19.2,8.1,3.4,10.6,0.59,12.1
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2019,9,September,Monsoon,54,Satisfactory,27.0,76.5,8.1,5.1,0.53,30.9,4.3,31.0,68.1,2.7,53.0,11.5,25.6,8.6,3.3,9.2,0.16,19.0
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2019,10,October,Post-Monsoon,166,Moderate,81.5,159.2,33.2,23.3,0.78,44.1,14.5,23.6,65.1,4.4,1.3,10.0,31.3,16.4,8.7,11.1,2.26,23.5
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2019,11,November,Post-Monsoon,250,Poor,113.9,207.7,57.1,15.8,2.71,27.7,19.5,24.7,76.0,5.3,36.1,4.5,63.6,17.1,16.0,13.1,3.37,49.8
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2019,12,December,Winter,216,Poor,94.5,143.9,55.6,22.0,1.82,40.5,17.7,16.8,33.1,4.9,7.0,11.4,46.5,14.9,11.8,11.4,1.7,37.7
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2020,1,January,Winter,183,Moderate,88.1,183.8,24.5,10.3,1.97,52.4,12.3,13.5,63.0,3.0,2.2,5.9,56.9,15.6,15.9,12.5,1.22,40.8
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2020,2,February,Winter,184,Moderate,94.0,153.3,36.1,11.4,1.88,5.0,22.3,19.8,37.0,3.3,4.4,10.2,44.9,12.3,11.6,9.5,3.62,32.5
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2020,3,March,Summer,78,Satisfactory,17.6,20.9,9.9,7.2,1.23,53.5,5.9,28.8,52.1,3.7,6.7,13.0,26.3,9.2,7.1,7.8,1.33,20.1
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2020,4,April,Summer,60,Satisfactory,29.3,60.4,25.3,2.9,0.62,38.0,5.1,39.4,68.8,8.6,9.5,12.0,22.3,10.5,3.8,12.0,0.78,21.4
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2020,5,May,Summer,62,Satisfactory,25.1,73.9,19.1,9.3,0.59,46.9,12.5,32.1,60.5,3.3,2.7,12.9,21.2,8.4,5.0,9.2,0.35,20.0
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2020,6,June,Monsoon,71,Satisfactory,27.1,58.7,6.8,2.5,0.92,29.1,1.0,36.7,71.5,7.2,3.9,11.9,25.7,7.2,6.1,13.6,0.66,20.3
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2020,7,July,Monsoon,27,Good,11.1,29.9,2.0,4.9,0.5,31.6,1.4,29.5,69.7,7.2,22.2,16.0,20.4,7.4,3.9,11.5,0.1,15.6
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2020,8,August,Monsoon,91,Satisfactory,43.8,93.6,15.4,8.9,0.79,30.5,7.0,32.8,83.8,2.3,36.7,13.4,19.4,6.2,2.1,9.3,1.92,13.0
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2020,9,September,Monsoon,80,Satisfactory,28.9,55.9,23.0,5.8,0.2,40.2,13.0,31.9,76.9,2.4,220.4,14.5,16.3,4.5,4.2,10.3,0.94,11.3
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2020,10,October,Post-Monsoon,125,Moderate,64.8,132.6,19.2,11.5,1.58,32.1,14.1,26.3,73.7,2.7,25.7,9.1,30.8,6.8,7.3,6.8,1.29,25.1
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2020,11,November,Post-Monsoon,189,Moderate,68.4,124.3,37.8,14.4,1.95,7.6,14.3,25.7,53.0,1.8,3.4,10.3,43.8,14.2,9.2,14.0,2.33,51.2
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2020,12,December,Winter,197,Moderate,111.1,191.0,60.0,13.1,1.93,12.2,9.0,16.6,43.8,3.0,2.5,12.3,47.4,17.3,5.4,6.6,1.58,34.8
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2021,1,January,Winter,174,Moderate,89.4,203.4,44.0,21.3,1.52,29.3,18.5,18.6,39.7,3.2,19.3,6.3,36.2,11.7,7.5,13.0,2.66,35.0
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2021,2,February,Winter,202,Poor,97.6,210.6,39.6,16.0,2.03,28.7,17.1,9.8,42.2,5.1,3.8,5.4,45.8,16.8,9.3,11.6,3.61,46.8
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2021,3,March,Summer,115,Moderate,39.7,94.3,25.5,15.6,0.76,47.6,10.4,23.2,53.5,1.6,1.2,12.0,16.0,7.7,6.1,9.8,2.01,9.0
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2021,4,April,Summer,151,Moderate,22.9,68.8,28.3,12.8,0.87,24.7,9.7,39.3,50.7,2.8,9.5,13.2,33.6,16.2,4.8,11.2,1.17,27.1
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2021,5,May,Summer,134,Moderate,64.9,126.6,26.5,7.9,0.74,58.6,15.2,37.3,50.7,6.6,5.2,10.6,38.8,11.3,7.7,8.3,0.68,38.3
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2021,6,June,Monsoon,111,Moderate,57.3,126.6,35.2,16.0,0.67,25.8,10.4,36.6,73.4,4.4,67.5,10.7,32.5,9.9,7.4,11.7,1.68,38.5
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2021,7,July,Monsoon,62,Satisfactory,25.4,59.1,14.3,4.8,0.2,37.3,2.2,31.1,79.1,1.7,102.1,13.0,18.8,3.5,6.0,6.6,0.45,16.0
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2021,8,August,Monsoon,84,Satisfactory,39.7,85.6,12.3,1.2,0.64,33.0,7.7,33.3,77.6,5.4,119.7,10.2,23.7,6.5,5.8,6.6,1.38,27.2
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2021,9,September,Monsoon,60,Satisfactory,26.2,55.0,21.0,7.4,0.94,46.4,3.7,32.9,74.5,3.1,10.9,13.6,25.3,11.4,4.7,9.1,0.53,27.1
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2021,10,October,Post-Monsoon,162,Moderate,71.9,191.5,31.3,17.5,1.98,55.5,13.8,29.3,50.6,1.5,9.3,11.7,41.7,21.8,10.0,14.5,1.0,26.6
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2021,11,November,Post-Monsoon,172,Moderate,91.2,143.3,53.6,20.2,1.94,19.8,10.1,31.5,49.8,4.0,1.6,8.1,32.3,13.5,7.4,13.0,2.4,21.8
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2021,12,December,Winter,174,Moderate,73.4,129.7,38.1,13.4,2.66,18.1,17.5,18.8,55.5,5.2,9.7,6.8,29.9,14.1,7.9,11.5,2.56,30.9
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2022,1,January,Winter,219,Poor,110.8,245.0,61.1,13.7,2.31,34.7,16.0,15.1,51.1,6.0,0.2,10.5,60.1,25.4,15.7,13.2,1.83,34.3
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2022,2,February,Winter,213,Poor,98.8,164.1,46.2,24.6,1.4,43.4,20.8,10.3,51.2,3.7,26.5,7.7,36.2,10.3,10.8,13.3,3.57,31.2
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2022,3,March,Summer,143,Moderate,63.3,107.0,28.2,7.9,1.75,41.3,19.1,24.8,73.1,4.8,10.8,10.5,29.0,10.0,5.2,11.2,1.76,22.8
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2022,4,April,Summer,127,Moderate,56.3,101.6,18.5,15.2,0.42,5.0,10.5,32.7,52.7,5.4,12.5,10.7,28.0,7.4,3.6,11.9,2.72,21.5
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2022,5,May,Summer,96,Satisfactory,44.8,56.0,34.1,10.3,0.27,43.1,9.4,34.5,54.0,4.7,24.7,12.9,30.9,19.7,5.5,9.3,0.97,31.3
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2022,6,June,Monsoon,113,Moderate,40.0,64.1,22.2,14.8,0.79,19.1,10.7,36.3,35.1,5.4,16.3,12.8,26.7,9.1,3.7,11.9,2.42,26.3
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2022,7,July,Monsoon,86,Satisfactory,36.6,82.2,2.0,7.8,0.8,59.9,5.2,30.0,78.4,6.9,80.4,9.6,30.8,12.5,6.7,8.7,1.47,27.0
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2022,8,August,Monsoon,106,Moderate,54.5,90.2,18.8,14.5,1.66,53.2,8.5,27.4,74.2,3.3,37.3,10.4,24.3,10.7,6.7,13.5,0.58,17.2
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2022,9,September,Monsoon,74,Satisfactory,45.5,97.0,24.4,1.0,0.82,31.5,2.6,31.4,73.4,2.1,113.0,14.5,25.0,8.9,4.1,9.1,1.13,9.5
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2022,10,October,Post-Monsoon,122,Moderate,59.1,87.1,34.6,13.8,1.34,10.9,5.8,24.0,58.7,7.2,99.4,11.8,30.1,9.7,8.2,13.4,1.49,45.1
Mumbai,Maharashtra,West,19.076,72.8777,20.7,High,2022,11,November,Post-Monsoon,189,Moderate,96.5,200.8,44.7,26.3,3.01,18.5,15.6,21.5,40.8,3.8,9.2,7.5,54.0,16.0,10.6,12.9,2.14,39.2
